UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN
240444,51,21,2,1,R,868,R,462,R,406,R,8,R,6,R,2,R,86,R,48,R,38,R,80,R,41,R,39,R,68,R,34,R,34,R,0,R,0,R,0,R,452,R,253,R,199,R,57,R,26,R,31,R,33,R,16,R,17,R,84,R,38,R,46,A,,A,,A,,A,
240444,52,25,2,3,R,2191,R,1074,R,1117,R,9,R,0,R,9,R,139,R,76,R,63,R,65,R,27,R,38,R,146,R,68,R,78,R,3,R,1,R,2,R,1205,R,551,R,654,R,66,R,23,R,43,R,47,R,28,R,19,R,511,R,300,R,211,A,,A,,A,,A,
240444,59,16,2,1,R,49,R,20,R,29,R,2,R,1,R,1,R,6,R,3,R,3,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,34,R,12,R,22,R,1,R,1,R,0,R,2,R,1,R,1,R,2,R,1,R,1,A,,A,,A,,A,
240444,60,17,2,1,R,1634,R,865,R,769,R,3,R,1,R,2,R,192,R,105,R,87,R,40,R,21,R,19,R,105,R,46,R,59,R,1,R,1,R,0,R,1013,R,516,R,497,R,62,R,29,R,33,R,77,R,50,R,27,R,141,R,96,R,45,A,,A,,A,,A,
240453,1,29,3,4,R,22450,R,9606,R,12844,R,88,R,29,R,59,R,1714,R,768,R,946,R,2052,R,811,R,1241,R,3275,R,1376,R,1899,R,17,R,9,R,8,R,12499,R,5276,R,7223,R,1055,R,413,R,642,R,387,R,169,R,218,R,1363,R,755,R,608,R,19,S,,S,,S,
240453,2,99,3,1,R,18288,R,8005,R,10283,R,69,R,24,R,45,R,1534,R,713,R,821,R,1825,R,740,R,1085,R,2942,R,1266,R,1676,R,15,R,9,R,6,R,10256,R,4528,R,5728,R,927,R,364,R,563,R,327,R,147,R,180,R,393,R,214,R,179,R,16,S,,S,,S,
240453,3,99,3,1,R,16758,R,7436,R,9322,R,65,R,21,R,44,R,1244,R,580,R,664,R,1624,R,673,R,951,R,2789,R,1217,R,1572,R,13,R,8,R,5,R,9552,R,4281,R,5271,R,846,R,333,R,513,R,269,R,127,R,142,R,356,R,196,R,160,A,,A,,A,,A,
240453,4,99,3,1,R,3464,R,1479,R,1985,R,12,R,5,R,7,R,249,R,105,R,144,R,469,R,220,R,249,R,678,R,287,R,391,R,2,R,1,R,1,R,1740,R,733,R,1007,R,185,R,71,R,114,R,76,R,28,R,48,R,53,R,29,R,24,A,,A,,A,,A,
240453,5,99,3,1,R,13294,R,5957,R,7337,R,53,R,16,R,37,R,995,R,475,R,520,R,1155,R,453,R,702,R,2111,R,930,R,1181,R,11,R,7,R,4,R,7812,R,3548,R,4264,R,661,R,262,R,399,R,193,R,99,R,94,R,303,R,167,R,136,A,,A,,A,,A,
240453,11,99,3,1,R,1530,R,569,R,961,R,4,R,3,R,1,R,290,R,133,R,157,R,201,R,67,R,134,R,153,R,49,R,104,R,2,R,1,R,1,R,704,R,247,R,457,R,81,R,31,R,50,R,58,R,20,R,38,R,37,R,18,R,19,A,,A,,A,,A,
240453,12,99,3,3,R,4162,R,1601,R,2561,R,19,R,5,R,14,R,180,R,55,R,125,R,227,R,71,R,156,R,333,R,110,R,223,R,2,R,0,R,2,R,2243,R,748,R,1495,R,128,R,49,R,79,R,60,R,22,R,38,R,970,R,541,R,429,R,3,S,,S,,S,
240453,19,99,3,1,R,1111,R,478,R,633,R,6,R,1,R,5,R,60,R,23,R,37,R,130,R,35,R,95,R,176,R,81,R,95,R,0,R,0,R,0,R,611,R,273,R,338,R,64,R,25,R,39,R,26,R,12,R,14,R,38,R,28,R,10,A,,A,,A,,A,
240453,20,99,3,1,R,12183,R,5479,R,6704,R,47,R,15,R,32,R,935,R,452,R,483,R,1025,R,418,R,607,R,1935,R,849,R,1086,R,11,R,7,R,4,R,7201,R,3275,R,3926,R,597,R,237,R,360,R,167,R,87,R,80,R,265,R,139,R,126,A,,A,,A,,A,
240453,21,14,1,4,R,17330,R,7447,R,9883,R,64,R,22,R,42,R,1218,R,542,R,676,R,1509,R,617,R,892,R,2688,R,1129,R,1559,R,13,R,7,R,6,R,9762,R,4153,R,5609,R,829,R,318,R,511,R,270,R,123,R,147,R,977,R,536,R,441,A,,A,,A,,A,
240453,22,8,1,1,R,14904,R,6506,R,8398,R,58,R,19,R,39,R,1118,R,512,R,606,R,1378,R,578,R,800,R,2497,R,1069,R,1428,R,11,R,7,R,4,R,8483,R,3714,R,4769,R,752,R,293,R,459,R,239,R,110,R,129,R,368,R,204,R,164,A,,A,,A,,A,
240453,23,6,1,1,R,14753,R,6451,R,8302,R,58,R,19,R,39,R,1113,R,510,R,603,R,1366,R,571,R,795,R,2467,R,1065,R,1402,R,11,R,7,R,4,R,8411,R,3688,R,4723,R,744,R,291,R,453,R,237,R,109,R,128,R,346,R,191,R,155,A,,A,,A,,A,
240453,24,1,1,1,R,3391,R,1444,R,1947,R,12,R,5,R,7,R,245,R,103,R,142,R,447,R,209,R,238,R,659,R,280,R,379,R,2,R,1,R,1,R,1718,R,719,R,999,R,181,R,71,R,110,R,75,R,28,R,47,R,52,R,28,R,24,A,,A,,A,,A,
240453,25,99,1,1,R,11362,R,5007,R,6355,R,46,R,14,R,32,R,868,R,407,R,461,R,919,R,362,R,557,R,1808,R,785,R,1023,R,9,R,6,R,3,R,6693,R,2969,R,3724,R,563,R,220,R,343,R,162,R,81,R,81,R,294,R,163,R,131,A,,A,,A,,A,
240453,31,7,1,1,R,151,R,55,R,96,R,0,R,0,R,0,R,5,R,2,R,3,R,12,R,7,R,5,R,30,R,4,R,26,R,0,R,0,R,0,R,72,R,26,R,46,R,8,R,2,R,6,R,2,R,1,R,1,R,22,R,13,R,9,A,,A,,A,,A,
240453,32,11,1,3,R,2426,R,941,R,1485,R,6,R,3,R,3,R,100,R,30,R,70,R,131,R,39,R,92,R,191,R,60,R,131,R,2,R,0,R,2,R,1279,R,439,R,840,R,77,R,25,R,52,R,31,R,13,R,18,R,609,R,332,R,277,A,,A,,A,,A,
240453,39,2,1,1,R,958,R,409,R,549,R,6,R,1,R,5,R,51,R,19,R,32,R,106,R,29,R,77,R,161,R,73,R,88,R,0,R,0,R,0,R,523,R,229,R,294,R,53,R,21,R,32,R,22,R,11,R,11,R,36,R,26,R,10,A,,A,,A,,A,
240453,40,3,1,1,R,10404,R,4598,R,5806,R,40,R,13,R,27,R,817,R,388,R,429,R,813,R,333,R,480,R,1647,R,712,R,935,R,9,R,6,R,3,R,6170,R,2740,R,3430,R,510,R,199,R,311,R,140,R,70,R,70,R,258,R,137,R,121,A,,A,,A,,A,
240453,41,28,2,4,R,5120,R,2159,R,2961,R,24,R,7,R,17,R,496,R,226,R,270,R,543,R,194,R,349,R,587,R,247,R,340,R,4,R,2,R,2,R,2737,R,1123,R,1614,R,226,R,95,R,131,R,117,R,46,R,71,R,386,R,219,R,167,A,,A,,A,,A,
240453,42,22,2,1,R,3384,R,1499,R,1885,R,11,R,5,R,6,R,416,R,201,R,215,R,447,R,162,R,285,R,445,R,197,R,248,R,4,R,2,R,2,R,1773,R,814,R,959,R,175,R,71,R,104,R,88,R,37,R,51,R,25,R,10,R,15,A,,A,,A,,A,
240453,43,20,2,1,R,2005,R,985,R,1020,R,7,R,2,R,5,R,131,R,70,R,61,R,258,R,102,R,156,R,322,R,152,R,170,R,2,R,1,R,1,R,1141,R,593,R,548,R,102,R,42,R,60,R,32,R,18,R,14,R,10,R,5,R,5,A,,A,,A,,A,
240453,44,15,2,1,R,73,R,35,R,38,R,0,R,0,R,0,R,4,R,2,R,2,R,22,R,11,R,11,R,19,R,7,R,12,R,0,R,0,R,0,R,22,R,14,R,8,R,4,R,0,R,4,R,1,R,0,R,1,R,1,R,1,R,0,A,,A,,A,,A,
240453,45,99,2,1,R,1932,R,950,R,982,R,7,R,2,R,5,R,127,R,68,R,59,R,236,R,91,R,145,R,303,R,145,R,158,R,2,R,1,R,1,R,1119,R,579,R,540,R,98,R,42,R,56,R,31,R,18,R,13,R,9,R,4,R,5,A,,A,,A,,A,
240453,51,21,2,1,R,1379,R,514,R,865,R,4,R,3,R,1,R,285,R,131,R,154,R,189,R,60,R,129,R,123,R,45,R,78,R,2,R,1,R,1,R,632,R,221,R,411,R,73,R,29,R,44,R,56,R,19,R,37,R,15,R,5,R,10,A,,A,,A,,A,
240453,52,25,2,3,R,1736,R,660,R,1076,R,13,R,2,R,11,R,80,R,25,R,55,R,96,R,32,R,64,R,142,R,50,R,92,R,0,R,0,R,0,R,964,R,309,R,655,R,51,R,24,R,27,R,29,R,9,R,20,R,361,R,209,R,152,A,,A,,A,,A,
240453,59,16,2,1,R,153,R,69,R,84,R,0,R,0,R,0,R,9,R,4,R,5,R,24,R,6,R,18,R,15,R,8,R,7,R,0,R,0,R,0,R,88,R,44,R,44,R,11,R,4,R,7,R,4,R,1,R,3,R,2,R,2,R,0,A,,A,,A,,A,
240453,60,17,2,1,R,1779,R,881,R,898,R,7,R,2,R,5,R,118,R,64,R,54,R,212,R,85,R,127,R,288,R,137,R,151,R,2,R,1,R,1,R,1031,R,535,R,496,R,87,R,38,R,49,R,27,R,17,R,10,R,7,R,2,R,5,A,,A,,A,,A,
240462,1,29,3,4,R,6389,R,3908,R,2481,R,13,R,5,R,8,R,83,R,48,R,35,R,119,R,61,R,58,R,357,R,196,R,161,R,5,R,1,R,4,R,5506,R,3419,R,2087,R,122,R,72,R,50,R,105,R,72,R,33,R,79,R,34,R,45,R,12,S,,S,,S,
240462,2,99,3,1,R,6045,R,3723,R,2322,R,11,R,5,R,6,R,69,R,37,R,32,R,105,R,56,R,49,R,332,R,179,R,153,R,5,R,1,R,4,R,5264,R,3279,R,1985,R,117,R,69,R,48,R,99,R,70,R,29,R,43,R,27,R,16,R,12,S,,S,,S,
240462,3,99,3,1,R,5837,R,3670,R,2167,R,11,R,5,R,6,R,67,R,36,R,31,R,85,R,53,R,32,R,285,R,168,R,117,R,4,R,1,R,3,R,5142,R,3248,R,1894,R,113,R,69,R,44,R,94,R,68,R,26,R,36,R,22,R,14,A,,A,,A,,A,
240462,4,99,3,1,R,1310,R,820,R,490,R,4,R,3,R,1,R,12,R,7,R,5,R,24,R,19,R,5,R,87,R,51,R,36,R,0,R,0,R,0,R,1123,R,702,R,421,R,35,R,19,R,16,R,24,R,19,R,5,R,1,R,0,R,1,A,,A,,A,,A,
240462,5,99,3,1,R,4527,R,2850,R,1677,R,7,R,2,R,5,R,55,R,29,R,26,R,61,R,34,R,27,R,198,R,117,R,81,R,4,R,1,R,3,R,4019,R,2546,R,1473,R,78,R,50,R,28,R,70,R,49,R,21,R,35,R,22,R,13,A,,A,,A,,A,
240462,11,99,3,1,R,208,R,53,R,155,R,0,R,0,R,0,R,2,R,1,R,1,R,20,R,3,R,17,R,47,R,11,R,36,R,1,R,0,R,1,R,122,R,31,R,91,R,4,R,0,R,4,R,5,R,2,R,3,R,7,R,5,R,2,A,,A,,A,,A,
240462,12,99,3,3,R,344,R,185,R,159,R,2,R,0,R,2,R,14,R,11,R,3,R,14,R,5,R,9,R,25,R,17,R,8,R,0,R,0,R,0,R,242,R,140,R,102,R,5,R,3,R,2,R,6,R,2,R,4,R,36,R,7,R,29,R,0,S,,S,,S,
240462,19,99,3,1,R,274,R,139,R,135,R,1,R,0,R,1,R,4,R,3,R,1,R,5,R,3,R,2,R,17,R,8,R,9,R,0,R,0,R,0,R,230,R,116,R,114,R,6,R,5,R,1,R,5,R,2,R,3,R,6,R,2,R,4,A,,A,,A,,A,
240462,20,99,3,1,R,4253,R,2711,R,1542,R,6,R,2,R,4,R,51,R,26,R,25,R,56,R,31,R,25,R,181,R,109,R,72,R,4,R,1,R,3,R,3789,R,2430,R,1359,R,72,R,45,R,27,R,65,R,47,R,18,R,29,R,20,R,9,A,,A,,A,,A,
240462,21,14,1,4,R,5430,R,3379,R,2051,R,7,R,3,R,4,R,55,R,29,R,26,R,67,R,42,R,25,R,253,R,152,R,101,R,4,R,1,R,3,R,4781,R,2996,R,1785,R,101,R,62,R,39,R,89,R,63,R,26,R,73,R,31,R,42,A,,A,,A,,A,
240462,22,8,1,1,R,5369,R,3355,R,2014,R,6,R,3,R,3,R,53,R,27,R,26,R,67,R,42,R,25,R,252,R,152,R,100,R,4,R,1,R,3,R,4759,R,2980,R,1779,R,101,R,62,R,39,R,88,R,63,R,25,R,39,R,25,R,14,A,,A,,A,,A,
240462,23,6,1,1,R,5363,R,3351,R,2012,R,6,R,3,R,3,R,53,R,27,R,26,R,67,R,42,R,25,R,252,R,152,R,100,R,4,R,1,R,3,R,4757,R,2980,R,1777,R,101,R,62,R,39,R,88,R,63,R,25,R,35,R,21,R,14,A,,A,,A,,A,
240462,24,1,1,1,R,1286,R,813,R,473,R,3,R,2,R,1,R,12,R,7,R,5,R,22,R,18,R,4,R,82,R,50,R,32,R,0,R,0,R,0,R,1109,R,699,R,410,R,33,R,18,R,15,R,24,R,19,R,5,R,1,R,0,R,1,A,,A,,A,,A,
240462,25,99,1,1,R,4077,R,2538,R,1539,R,3,R,1,R,2,R,41,R,20,R,21,R,45,R,24,R,21,R,170,R,102,R,68,R,4,R,1,R,3,R,3648,R,2281,R,1367,R,68,R,44,R,24,R,64,R,44,R,20,R,34,R,21,R,13,A,,A,,A,,A,
240462,31,7,1,1,R,6,R,4,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,4,R,0,A,,A,,A,,A,
240462,32,11,1,3,R,61,R,24,R,37,R,1,R,0,R,1,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,16,R,6,R,0,R,0,R,0,R,1,R,0,R,1,R,34,R,6,R,28,A,,A,,A,,A,
240462,39,2,1,1,R,224,R,105,R,119,R,0,R,0,R,0,R,3,R,2,R,1,R,4,R,2,R,2,R,13,R,6,R,7,R,0,R,0,R,0,R,189,R,87,R,102,R,5,R,4,R,1,R,4,R,2,R,2,R,6,R,2,R,4,A,,A,,A,,A,
240462,40,3,1,1,R,3853,R,2433,R,1420,R,3,R,1,R,2,R,38,R,18,R,20,R,41,R,22,R,19,R,157,R,96,R,61,R,4,R,1,R,3,R,3459,R,2194,R,1265,R,63,R,40,R,23,R,60,R,42,R,18,R,28,R,19,R,9,A,,A,,A,,A,
240462,41,28,2,4,R,959,R,529,R,430,R,6,R,2,R,4,R,28,R,19,R,9,R,52,R,19,R,33,R,104,R,44,R,60,R,1,R,0,R,1,R,725,R,423,R,302,R,21,R,10,R,11,R,16,R,9,R,7,R,6,R,3,R,3,A,,A,,A,,A,
240462,42,22,2,1,R,676,R,368,R,308,R,5,R,2,R,3,R,16,R,10,R,6,R,38,R,14,R,24,R,80,R,27,R,53,R,1,R,0,R,1,R,505,R,299,R,206,R,16,R,7,R,9,R,11,R,7,R,4,R,4,R,2,R,2,A,,A,,A,,A,
240462,43,20,2,1,R,474,R,319,R,155,R,5,R,2,R,3,R,14,R,9,R,5,R,18,R,11,R,7,R,33,R,16,R,17,R,0,R,0,R,0,R,385,R,268,R,117,R,12,R,7,R,5,R,6,R,5,R,1,R,1,R,1,R,0,A,,A,,A,,A,
240462,44,15,2,1,R,24,R,7,R,17,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,5,R,1,R,4,R,0,R,0,R,0,R,14,R,3,R,11,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
240462,45,99,2,1,R,450,R,312,R,138,R,4,R,1,R,3,R,14,R,9,R,5,R,16,R,10,R,6,R,28,R,15,R,13,R,0,R,0,R,0,R,371,R,265,R,106,R,10,R,6,R,4,R,6,R,5,R,1,R,1,R,1,R,0,A,,A,,A,,A,
240462,51,21,2,1,R,202,R,49,R,153,R,0,R,0,R,0,R,2,R,1,R,1,R,20,R,3,R,17,R,47,R,11,R,36,R,1,R,0,R,1,R,120,R,31,R,89,R,4,R,0,R,4,R,5,R,2,R,3,R,3,R,1,R,2,A,,A,,A,,A,
240462,52,25,2,3,R,283,R,161,R,122,R,1,R,0,R,1,R,12,R,9,R,3,R,14,R,5,R,9,R,24,R,17,R,7,R,0,R,0,R,0,R,220,R,124,R,96,R,5,R,3,R,2,R,5,R,2,R,3,R,2,R,1,R,1,A,,A,,A,,A,
240462,59,16,2,1,R,50,R,34,R,16,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,1,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,41,R,29,R,12,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,
240462,60,17,2,1,R,400,R,278,R,122,R,3,R,1,R,2,R,13,R,8,R,5,R,15,R,9,R,6,R,24,R,13,R,11,R,0,R,0,R,0,R,330,R,236,R,94,R,9,R,5,R,4,R,5,R,5,R,0,R,1,R,1,R,0,A,,A,,A,,A,
240471,1,29,3,4,R,5243,R,1952,R,3291,R,27,R,12,R,15,R,134,R,55,R,79,R,103,R,68,R,35,R,249,R,97,R,152,R,4,R,3,R,1,R,4489,R,1610,R,2879,R,111,R,40,R,71,R,72,R,32,R,40,R,54,R,35,R,19,R,0,S,,S,,S,
240471,2,99,3,1,R,4880,R,1851,R,3029,R,23,R,10,R,13,R,116,R,48,R,68,R,94,R,62,R,32,R,243,R,97,R,146,R,4,R,3,R,1,R,4175,R,1529,R,2646,R,109,R,39,R,70,R,67,R,30,R,37,R,49,R,33,R,16,R,0,S,,S,,S,
240471,3,99,3,1,R,4205,R,1606,R,2599,R,19,R,8,R,11,R,100,R,41,R,59,R,88,R,60,R,28,R,208,R,86,R,122,R,4,R,3,R,1,R,3589,R,1317,R,2272,R,101,R,37,R,64,R,56,R,27,R,29,R,40,R,27,R,13,A,,A,,A,,A,
240471,4,99,3,1,R,1133,R,447,R,686,R,9,R,4,R,5,R,25,R,14,R,11,R,27,R,21,R,6,R,91,R,39,R,52,R,1,R,0,R,1,R,920,R,336,R,584,R,38,R,15,R,23,R,11,R,8,R,3,R,11,R,10,R,1,A,,A,,A,,A,
240471,5,99,3,1,R,3072,R,1159,R,1913,R,10,R,4,R,6,R,75,R,27,R,48,R,61,R,39,R,22,R,117,R,47,R,70,R,3,R,3,R,0,R,2669,R,981,R,1688,R,63,R,22,R,41,R,45,R,19,R,26,R,29,R,17,R,12,A,,A,,A,,A,
240471,11,99,3,1,R,675,R,245,R,430,R,4,R,2,R,2,R,16,R,7,R,9,R,6,R,2,R,4,R,35,R,11,R,24,R,0,R,0,R,0,R,586,R,212,R,374,R,8,R,2,R,6,R,11,R,3,R,8,R,9,R,6,R,3,A,,A,,A,,A,
240471,12,99,3,3,R,363,R,101,R,262,R,4,R,2,R,2,R,18,R,7,R,11,R,9,R,6,R,3,R,6,R,0,R,6,R,0,R,0,R,0,R,314,R,81,R,233,R,2,R,1,R,1,R,5,R,2,R,3,R,5,R,2,R,3,R,0,S,,S,,S,
240471,19,99,3,1,R,214,R,111,R,103,R,0,R,0,R,0,R,4,R,0,R,4,R,10,R,7,R,3,R,10,R,6,R,4,R,1,R,1,R,0,R,177,R,90,R,87,R,2,R,1,R,1,R,3,R,0,R,3,R,7,R,6,R,1,A,,A,,A,,A,
240471,20,99,3,1,R,2858,R,1048,R,1810,R,10,R,4,R,6,R,71,R,27,R,44,R,51,R,32,R,19,R,107,R,41,R,66,R,2,R,2,R,0,R,2492,R,891,R,1601,R,61,R,21,R,40,R,42,R,19,R,23,R,22,R,11,R,11,A,,A,,A,,A,
240471,21,14,1,4,R,4140,R,1554,R,2586,R,21,R,9,R,12,R,101,R,41,R,60,R,83,R,57,R,26,R,202,R,81,R,121,R,4,R,3,R,1,R,3537,R,1271,R,2266,R,94,R,35,R,59,R,51,R,26,R,25,R,47,R,31,R,16,A,,A,,A,,A,
240471,22,8,1,1,R,3965,R,1500,R,2465,R,19,R,8,R,11,R,92,R,39,R,53,R,79,R,54,R,25,R,200,R,81,R,119,R,4,R,3,R,1,R,3383,R,1226,R,2157,R,93,R,34,R,59,R,49,R,25,R,24,R,46,R,30,R,16,A,,A,,A,,A,
240471,23,6,1,1,R,3919,R,1486,R,2433,R,19,R,8,R,11,R,89,R,37,R,52,R,79,R,54,R,25,R,195,R,80,R,115,R,4,R,3,R,1,R,3351,R,1218,R,2133,R,93,R,34,R,59,R,49,R,25,R,24,R,40,R,27,R,13,A,,A,,A,,A,
240471,24,1,1,1,R,1112,R,433,R,679,R,9,R,4,R,5,R,25,R,14,R,11,R,25,R,19,R,6,R,87,R,36,R,51,R,1,R,0,R,1,R,906,R,328,R,578,R,37,R,14,R,23,R,11,R,8,R,3,R,11,R,10,R,1,A,,A,,A,,A,
240471,25,99,1,1,R,2807,R,1053,R,1754,R,10,R,4,R,6,R,64,R,23,R,41,R,54,R,35,R,19,R,108,R,44,R,64,R,3,R,3,R,0,R,2445,R,890,R,1555,R,56,R,20,R,36,R,38,R,17,R,21,R,29,R,17,R,12,A,,A,,A,,A,
240471,31,7,1,1,R,46,R,14,R,32,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,32,R,8,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,3,R,3,A,,A,,A,,A,
240471,32,11,1,3,R,175,R,54,R,121,R,2,R,1,R,1,R,9,R,2,R,7,R,4,R,3,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,154,R,45,R,109,R,1,R,1,R,0,R,2,R,1,R,1,R,1,R,1,R,0,A,,A,,A,,A,
240471,39,2,1,1,R,203,R,109,R,94,R,0,R,0,R,0,R,3,R,0,R,3,R,10,R,7,R,3,R,10,R,6,R,4,R,1,R,1,R,0,R,168,R,88,R,80,R,2,R,1,R,1,R,2,R,0,R,2,R,7,R,6,R,1,A,,A,,A,,A,
240471,40,3,1,1,R,2604,R,944,R,1660,R,10,R,4,R,6,R,61,R,23,R,38,R,44,R,28,R,16,R,98,R,38,R,60,R,2,R,2,R,0,R,2277,R,802,R,1475,R,54,R,19,R,35,R,36,R,17,R,19,R,22,R,11,R,11,A,,A,,A,,A,
240471,41,28,2,4,R,1103,R,398,R,705,R,6,R,3,R,3,R,33,R,14,R,19,R,20,R,11,R,9,R,47,R,16,R,31,R,0,R,0,R,0,R,952,R,339,R,613,R,17,R,5,R,12,R,21,R,6,R,15,R,7,R,4,R,3,A,,A,,A,,A,
240471,42,22,2,1,R,915,R,351,R,564,R,4,R,2,R,2,R,24,R,9,R,15,R,15,R,8,R,7,R,43,R,16,R,27,R,0,R,0,R,0,R,792,R,303,R,489,R,16,R,5,R,11,R,18,R,5,R,13,R,3,R,3,R,0,A,,A,,A,,A,
240471,43,20,2,1,R,286,R,120,R,166,R,0,R,0,R,0,R,11,R,4,R,7,R,9,R,6,R,3,R,13,R,6,R,7,R,0,R,0,R,0,R,238,R,99,R,139,R,8,R,3,R,5,R,7,R,2,R,5,R,0,R,0,R,0,A,,A,,A,,A,
240471,44,15,2,1,R,21,R,14,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,14,R,8,R,6,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
240471,45,99,2,1,R,265,R,106,R,159,R,0,R,0,R,0,R,11,R,4,R,7,R,7,R,4,R,3,R,9,R,3,R,6,R,0,R,0,R,0,R,224,R,91,R,133,R,7,R,2,R,5,R,7,R,2,R,5,R,0,R,0,R,0,A,,A,,A,,A,
240471,51,21,2,1,R,629,R,231,R,398,R,4,R,2,R,2,R,13,R,5,R,8,R,6,R,2,R,4,R,30,R,10,R,20,R,0,R,0,R,0,R,554,R,204,R,350,R,8,R,2,R,6,R,11,R,3,R,8,R,3,R,3,R,0,A,,A,,A,,A,
240471,52,25,2,3,R,188,R,47,R,141,R,2,R,1,R,1,R,9,R,5,R,4,R,5,R,3,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,160,R,36,R,124,R,1,R,0,R,1,R,3,R,1,R,2,R,4,R,1,R,3,A,,A,,A,,A,
240471,59,16,2,1,R,11,R,2,R,9,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,2,R,7,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,
240471,60,17,2,1,R,254,R,104,R,150,R,0,R,0,R,0,R,10,R,4,R,6,R,7,R,4,R,3,R,9,R,3,R,6,R,0,R,0,R,0,R,215,R,89,R,126,R,7,R,2,R,5,R,6,R,2,R,4,R,0,R,0,R,0,A,,A,,A,,A,
240480,1,29,3,4,R,8233,R,3428,R,4805,R,46,R,23,R,23,R,224,R,83,R,141,R,122,R,72,R,50,R,417,R,166,R,251,R,8,R,4,R,4,R,7024,R,2895,R,4129,R,242,R,103,R,139,R,115,R,56,R,59,R,35,R,26,R,9,R,1,S,,S,,S,
240480,2,99,3,1,R,7490,R,3234,R,4256,R,43,R,23,R,20,R,210,R,81,R,129,R,110,R,67,R,43,R,392,R,159,R,233,R,8,R,4,R,4,R,6365,R,2727,R,3638,R,228,R,99,R,129,R,104,R,50,R,54,R,30,R,24,R,6,R,1,S,,S,,S,
240480,3,99,3,1,R,7306,R,3177,R,4129,R,40,R,21,R,19,R,203,R,79,R,124,R,109,R,67,R,42,R,383,R,158,R,225,R,7,R,4,R,3,R,6213,R,2680,R,3533,R,225,R,98,R,127,R,101,R,49,R,52,R,25,R,21,R,4,A,,A,,A,,A,
240480,4,99,3,1,R,1852,R,832,R,1020,R,14,R,11,R,3,R,46,R,20,R,26,R,47,R,29,R,18,R,126,R,50,R,76,R,3,R,2,R,1,R,1523,R,670,R,853,R,60,R,29,R,31,R,26,R,15,R,11,R,7,R,6,R,1,A,,A,,A,,A,
240480,5,99,3,1,R,5454,R,2345,R,3109,R,26,R,10,R,16,R,157,R,59,R,98,R,62,R,38,R,24,R,257,R,108,R,149,R,4,R,2,R,2,R,4690,R,2010,R,2680,R,165,R,69,R,96,R,75,R,34,R,41,R,18,R,15,R,3,A,,A,,A,,A,
240480,11,99,3,1,R,184,R,57,R,127,R,3,R,2,R,1,R,7,R,2,R,5,R,1,R,0,R,1,R,9,R,1,R,8,R,1,R,0,R,1,R,152,R,47,R,105,R,3,R,1,R,2,R,3,R,1,R,2,R,5,R,3,R,2,A,,A,,A,,A,
